,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date_1,day,close,Name
215,2017-04-20,26.600000381469727,26.100000381469727,26.600000381469727,364000.0,22.978466033935547,26.400000381469727,26.745000076293945,27.745000076293945,-0.45663897555214916,26.307158625802902,2017,4,20,3,26.200000762939453,台表科(6278)
216,2017-04-21,26.450000762939453,26.25,26.350000381469727,159000.0,23.110021591186523,26.410000610351563,26.64000015258789,27.658333396911623,-0.46202280774122073,26.33571979624745,2017,4,21,4,26.350000381469727,台表科(6278)
217,2017-04-24,26.549999237060547,26.100000381469727,26.350000381469727,168000.0,23.110021591186523,26.440000534057617,26.545000267028808,27.593333435058593,-0.460975692657545,26.345240186395632,2017,4,24,0,26.350000381469727,台表科(6278)
218,2017-04-25,26.549999237060547,26.299999237060547,26.549999237060547,243000.0,23.285429000854492,26.38000030517578,26.510000228881836,27.538333384195962,-0.43894769510943377,26.48174622017224,2017,4,25,1,26.549999237060547,台表科(6278)
219,2017-04-26,26.799999237060547,26.600000381469727,26.649999618530273,215000.0,23.460838317871094,26.440000152587892,26.47000026702881,27.493333371480308,-0.40073256335315577,26.660582073390746,2017,4,26,2,26.75,台表科(6278)
220,2017-04-27,26.799999237060547,26.600000381469727,26.75,165000.0,23.460838317871094,26.55,26.475000190734864,27.43000005086263,-0.366225180187552,26.72019402446358,2017,4,27,3,26.75,台表科(6278)
221,2017-04-28,27.0,26.700000762939453,26.75,262000.0,23.504688262939453,26.639999771118163,26.525000190734865,27.366666666666667,-0.3310274318011359,26.773397499528226,2017,4,28,4,26.799999237060547,台表科(6278)
222,2017-05-02,26.5,26.200000762939453,26.299999237060547,558000.0,23.06616973876953,26.629999542236327,26.535000038146972,27.27333329518636,-0.3395644944964147,26.457798657883107,2017,5,2,1,26.299999237060547,台表科(6278)
223,2017-05-03,26.5,26.299999237060547,26.399999618530273,284000.0,23.06616973876953,26.57999954223633,26.479999923706053,27.17333329518636,-0.3423833955094757,26.352599044001398,2017,5,3,2,26.299999237060547,台表科(6278)
224,2017-05-04,26.399999618530273,26.049999237060547,26.399999618530273,479000.0,22.978466033935547,26.469999694824217,26.454999923706055,27.10333334604899,-0.34866721712471005,26.250866856626768,2017,5,4,3,26.200000762939453,台表科(6278)
225,2017-05-05,26.299999237060547,26.100000381469727,26.200000762939453,213000.0,22.89076042175293,26.339999771118165,26.44499988555908,27.021666717529296,-0.3575942617905632,26.150289206522075,2017,5,5,4,26.100000381469727,台表科(6278)
226,2017-05-08,26.100000381469727,25.75,26.0,451000.0,22.627649307250977,26.139999771118163,26.389999771118163,26.923333358764648,-0.38444495145221325,25.91676256021439,2017,5,8,0,25.799999237060547,台表科(6278)
227,2017-05-09,25.799999237060547,25.149999618530273,25.799999237060547,584000.0,22.101423263549805,25.920000076293945,26.274999809265136,26.813333384195964,-0.44896380257793567,25.4389213620311,2017,5,9,1,25.200000762939453,台表科(6278)
228,2017-05-10,25.5,25.299999237060547,25.5,184000.0,22.36453628540039,25.760000228881836,26.169999885559083,26.721666717529295,-0.47046480079380615,25.479640454010365,2017,5,10,2,25.5,台表科(6278)
229,2017-05-11,25.600000381469727,25.399999618530273,25.5,155000.0,22.408390045166016,25.629999923706055,26.049999809265138,26.64833335876465,-0.47796034691308975,25.526546309377153,2017,5,11,3,25.549999237060547,台表科(6278)
230,2017-05-12,25.549999237060547,25.299999237060547,25.549999237060547,203000.0,22.232980728149414,25.479999923706053,25.90999984741211,26.57833334604899,-0.49434040858497497,25.408849024105535,2017,5,12,4,25.350000381469727,台表科(6278)
231,2017-05-15,25.600000381469727,25.100000381469727,25.600000381469727,240000.0,22.27683448791504,25.4,25.76999988555908,26.508333333333333,-0.49755173822710574,25.402949420388694,2017,5,15,0,25.399999618530273,台表科(6278)
232,2017-05-16,25.5,25.299999237060547,25.399999618530273,272000.0,22.36453628540039,25.45999984741211,25.689999961853026,26.44666665395101,-0.4864203936539617,25.46764980679623,2017,5,16,1,25.5,台表科(6278)
233,2017-05-17,25.399999618530273,25.049999237060547,25.399999618530273,344000.0,22.189128875732422,25.41999969482422,25.589999961853028,26.36666660308838,-0.4881104789750168,25.355882760305775,2017,5,17,2,25.299999237060547,台表科(6278)
234,2017-05-18,25.149999618530273,25.0,25.149999618530273,335000.0,21.926015853881836,25.309999847412108,25.469999885559083,26.269999949137368,-0.5078036700629198,25.118627586768593,2017,5,18,3,25.0,台表科(6278)
235,2017-05-19,25.149999618530273,24.799999237060547,25.049999237060547,563000.0,22.013721466064453,25.25999984741211,25.369999885559082,26.186666615804036,-0.509468633642939,25.106209449902682,2017,5,19,4,25.100000381469727,台表科(6278)
236,2017-05-22,25.100000381469727,24.850000381469727,25.100000381469727,245000.0,21.79446029663086,25.15,25.275,26.10166664123535,-0.5249102016437384,24.93540340428071,2017,5,22,0,24.850000381469727,台表科(6278)
237,2017-05-23,25.0,24.899999618530273,24.899999618530273,274000.0,21.926015853881836,25.05,25.254999923706055,26.025,-0.5190606321678715,24.978467801426902,2017,5,23,1,25.0,台表科(6278)
238,2017-05-24,25.399999618530273,25.0,25.0,215000.0,22.14527702331543,25.04000015258789,25.229999923706053,25.97000001271566,-0.4886193954989615,25.159489267142302,2017,5,24,2,25.25,台表科(6278)
239,2017-05-25,25.25,25.0,25.25,444000.0,22.013721466064453,25.060000228881837,25.185000038146974,25.90166670481364,-0.47116689297460823,25.119830010027254,2017,5,25,3,25.100000381469727,台表科(6278)
240,2017-05-26,25.25,25.0,25.25,213000.0,22.013721466064453,25.060000228881837,25.160000038146972,25.84833335876465,-0.4521238565982628,25.10661025765557,2017,5,26,4,25.100000381469727,台表科(6278)
241,2017-05-31,25.100000381469727,24.75,25.100000381469727,729000.0,21.750608444213867,25.05,25.1,25.798333358764648,-0.45598340516874813,24.902202910592223,2017,5,31,2,24.799999237060547,台表科(6278)
242,2017-06-01,25.0,24.799999237060547,25.0,188000.0,21.79446029663086,25.020000076293947,25.035000038146972,25.75333334604899,-0.4498221806684235,24.86740122451056,2017,6,1,3,24.850000381469727,台表科(6278)
243,2017-06-02,25.149999618530273,24.850000381469727,24.899999618530273,347000.0,22.013721466064453,24.99000015258789,25.01500015258789,25.695000012715656,-0.41992581196022627,25.022467329150004,2017,6,2,4,25.100000381469727,台表科(6278)
244,2017-06-05,25.399999618530273,25.25,25.299999237060547,263000.0,22.27683448791504,25.05,25.05500011444092,25.659999974568684,-0.3677856887955748,25.274155522070185,2017,6,5,0,25.399999618530273,台表科(6278)
245,2017-06-06,25.5,25.299999237060547,25.450000762939453,296000.0,22.189128875732422,25.089999771118165,25.075,25.629999923706055,-0.33072111341041577,25.291384665397093,2017,6,6,1,25.299999237060547,台表科(6278)
246,2017-06-07,25.450000762939453,25.25,25.299999237060547,210000.0,22.232980728149414,25.2,25.125,25.59666659037272,-0.29392431933284513,25.330461809445513,2017,6,7,2,25.350000381469727,台表科(6278)
247,2017-06-08,25.600000381469727,25.450000762939453,25.450000762939453,295000.0,22.408390045166016,25.339999771118165,25.179999923706056,25.56999988555908,-0.24579103278365366,25.4768200945222,2017,6,8,3,25.549999237060547,台表科(6278)
248,2017-06-09,25.549999237060547,25.299999237060547,25.549999237060547,187000.0,22.27683448791504,25.399999618530273,25.19499988555908,25.531666564941407,-0.21724451246507925,25.425606443860914,2017,6,9,4,25.399999618530273,台表科(6278)
249,2017-06-12,25.350000381469727,25.200000762939453,25.299999237060547,194000.0,22.14527702331543,25.36999969482422,25.20999984741211,25.481666564941406,-0.20436906563896784,25.30853548128697,2017,6,12,0,25.25,台表科(6278)
250,2017-06-13,25.200000762939453,25.049999237060547,25.200000762939453,202000.0,21.969867706298828,25.31999969482422,25.204999732971192,25.424999872843426,-0.2079069494025667,25.13617798513602,2017,6,13,1,25.049999237060547,台表科(6278)
251,2017-06-14,25.350000381469727,24.899999618530273,25.350000381469727,270000.0,21.838314056396484,25.229999542236328,25.214999771118165,25.36166655222575,-0.22027526718311918,24.978725740732187,2017,6,14,2,24.899999618530273,台表科(6278)
252,2017-06-15,25.0,24.799999237060547,24.899999618530273,275000.0,21.926015853881836,25.11999969482422,25.22999973297119,25.318333244323732,-0.21947804680776528,24.992908580244062,2017,6,15,3,25.0,台表科(6278)
253,2017-06-16,25.0,24.850000381469727,25.0,290000.0,21.79446029663086,25.00999984741211,25.204999732971192,25.269999949137368,-0.2283180511249725,24.897636447727837,2017,6,16,4,24.850000381469727,台表科(6278)
254,2017-06-19,25.0,24.850000381469727,24.850000381469727,225000.0,21.79446029663086,24.929999923706056,25.149999809265136,25.224999936421714,-0.23264206531936082,24.86587907022243,2017,6,19,0,24.850000381469727,台表科(6278)
255,2017-06-20,25.0,24.799999237060547,24.899999618530273,264000.0,21.79446029663086,24.89000015258789,25.104999923706053,25.183333269755046,-0.23337863409927095,24.85529327772063,2017,6,20,1,24.850000381469727,台表科(6278)
256,2017-06-21,25.399999618530273,24.799999237060547,24.850000381469727,406000.0,22.232980728149414,24.980000305175782,25.104999923706053,25.168333307902017,-0.1914100925355413,25.18509801355336,2017,6,21,2,25.350000381469727,台表科(6278)
257,2017-06-22,25.350000381469727,25.200000762939453,25.350000381469727,194000.0,22.14527702331543,25.030000305175783,25.075,25.16999994913737,-0.16432468334708616,25.228366004517785,2017,6,22,3,25.25,台表科(6278)
258,2017-06-23,25.350000381469727,25.100000381469727,25.299999237060547,200000.0,22.189128875732422,25.120000076293945,25.064999961853026,25.163333257039387,-0.13724273207909832,25.276121492879625,2017,6,23,4,25.299999237060547,台表科(6278)
259,2017-06-26,25.450000762939453,25.25,25.299999237060547,479000.0,22.27683448791504,25.229999923706053,25.079999923706055,25.158333269755044,-0.10648342095987928,25.358706909980057,2017,6,26,0,25.399999618530273,台表科(6278)
260,2017-06-27,25.649999618530273,25.399999618530273,25.5,463000.0,22.36453628540039,25.35999984741211,25.125,25.163333257039387,-0.07319352090919296,25.452902303326685,2017,6,27,1,25.5,台表科(6278)
261,2017-06-28,25.549999237060547,25.149999618530273,25.450000762939453,351000.0,22.101423263549805,25.329999923706055,25.155000114440917,25.156666628519694,-0.07020913921855865,25.284301276401862,2017,6,28,2,25.200000762939453,台表科(6278)
262,2017-06-29,25.450000762939453,25.25,25.25,416000.0,22.232980728149414,25.35,25.190000152587892,25.15166664123535,-0.05510506276733196,25.328100679780437,2017,6,29,3,25.350000381469727,台表科(6278)
263,2017-06-30,25.549999237060547,25.25,25.350000381469727,252000.0,22.189128875732422,25.35,25.23500003814697,25.15166664123535,-0.04663210198777534,25.309366384633844,2017,6,30,4,25.299999237060547,台表科(6278)
264,2017-07-03,25.299999237060547,25.049999237060547,25.299999237060547,1113000.0,21.969867706298828,25.279999923706054,25.254999923706055,25.153333282470705,-0.05940534235427819,25.136454952918314,2017,7,3,0,25.049999237060547,台表科(6278)
265,2017-07-04,24.299999237060547,24.200000762939453,24.299999237060547,499000.0,22.106895446777344,25.020000076293947,25.189999961853026,25.12333329518636,-0.13654202890196032,24.512152159599072,2017,7,4,1,24.200000762939453,台表科(6278)
266,2017-07-05,24.350000381469727,24.049999237060547,24.200000762939453,284000.0,22.243921279907227,24.85,25.089999961853028,25.106666628519694,-0.18345493878913288,24.40405097417951,2017,7,5,2,24.350000381469727,台表科(6278)
267,2017-07-06,24.649999618530273,24.350000381469727,24.549999237060547,406000.0,22.380949020385742,24.679999923706056,25.01499996185303,25.089999961853028,-0.20615363152125354,24.46801699139317,2017,7,6,3,24.5,台表科(6278)
268,2017-07-07,24.5,24.25,24.5,173000.0,22.33527374267578,24.510000228881836,24.93000011444092,25.063333320617676,-0.22557672158225728,24.456006172424026,2017,7,7,4,24.450000762939453,台表科(6278)
269,2017-07-10,24.450000762939453,24.200000762939453,24.450000762939453,159000.0,22.152570724487305,24.350000381469727,24.815000152587892,25.034999974568684,-0.25417804419662815,24.318668724141343,2017,7,10,0,24.25,台表科(6278)
270,2017-07-11,24.350000381469727,24.200000762939453,24.299999237060547,299000.0,22.106895446777344,24.350000381469727,24.685000228881837,25.004999987284343,-0.27767841507555957,24.239556750006752,2017,7,11,1,24.200000762939453,台表科(6278)
271,2017-07-12,24.450000762939453,24.200000762939453,24.200000762939453,200000.0,22.243921279907227,24.350000381469727,24.600000190734864,24.990000025431314,-0.2809601786525313,24.313185837648735,2017,7,12,2,24.350000381469727,台表科(6278)
272,2017-07-13,24.5,24.350000381469727,24.350000381469727,257000.0,22.33527374267578,24.340000534057616,24.510000228881836,24.97666670481364,-0.2723522971417651,24.404395787842546,2017,7,13,3,24.450000762939453,台表科(6278)
273,2017-07-14,24.600000381469727,24.299999237060547,24.299999237060547,324000.0,22.426620483398438,24.360000228881837,24.435000228881837,24.958333333333332,-0.2545274142992966,24.50146475398788,2017,7,14,4,24.549999237060547,台表科(6278)
274,2017-07-17,24.549999237060547,24.399999618530273,24.549999237060547,169000.0,22.380949020385742,24.410000228881835,24.38000030517578,24.92833334604899,-0.2416499960597598,24.50048825132929,2017,7,17,0,24.5,台表科(6278)
275,2017-07-18,24.5,24.399999618530273,24.5,135000.0,22.289596557617188,24.45,24.400000190734865,24.89833335876465,-0.2367842430096978,24.43349582946328,2017,7,18,1,24.399999618530273,台表科(6278)
276,2017-07-19,24.450000762939453,24.299999237060547,24.399999618530273,200000.0,22.33527374267578,24.470000076293946,24.410000228881835,24.868333371480308,-0.22628495211620603,24.444499118447396,2017,7,19,2,24.450000762939453,台表科(6278)
277,2017-07-20,25.299999237060547,24.799999237060547,24.899999618530273,1028000.0,22.654998779296875,24.539999771118165,24.440000152587892,24.843333371480306,-0.18756015987982977,24.68149919752283,2017,7,20,3,24.799999237060547,台表科(6278)
278,2017-07-21,24.950000762939453,24.600000381469727,24.950000762939453,127000.0,22.654998779296875,24.589999771118165,24.475,24.82333335876465,-0.15508278522308672,24.760499223881308,2017,7,21,4,24.799999237060547,台表科(6278)
279,2017-07-24,24.899999618530273,24.600000381469727,24.799999237060547,268000.0,22.654998779296875,24.649999618530273,24.529999923706054,24.808333333333334,-0.12787022348094723,24.7868325660008,2017,7,24,0,24.799999237060547,台表科(6278)
280,2017-07-25,24.850000381469727,24.649999618530273,24.850000381469727,180000.0,22.51797103881836,24.699999618530274,24.574999809265137,24.795000012715658,-0.11705841135633221,24.695610601020448,2017,7,25,1,24.649999618530273,台表科(6278)
281,2017-07-26,24.799999237060547,24.549999237060547,24.799999237060547,235000.0,22.563648223876953,24.749999618530275,24.60999984741211,24.788333384195962,-0.10326492411223853,24.69853737563312,2017,7,26,2,24.700000762939453,台表科(6278)
282,2017-07-27,24.75,24.600000381469727,24.700000762939453,152000.0,22.51797103881836,24.719999694824217,24.629999732971193,24.77666670481364,-0.09526994791401933,24.66617887089789,2017,7,27,3,24.649999618530273,台表科(6278)
283,2017-07-28,24.75,24.600000381469727,24.649999618530273,174000.0,22.47229766845703,24.679999923706056,24.63499984741211,24.768333371480306,-0.09190892338724055,24.622059877945784,2017,7,28,4,24.600000381469727,台表科(6278)
284,2017-07-31,24.799999237060547,24.600000381469727,24.600000381469727,244000.0,22.609325408935547,24.670000076293945,24.65999984741211,24.765000025431316,-0.07626246539262027,24.707353292648595,2017,7,31,0,24.75,台表科(6278)
285,2017-08-01,24.899999618530273,24.700000762939453,24.700000762939453,179000.0,22.609325408935547,24.690000152587892,24.69499988555908,24.761666679382323,-0.06313475653196221,24.735784430882862,2017,8,1,1,24.75,台表科(6278)
286,2017-08-02,25.149999618530273,24.75,24.75,506000.0,22.929052352905273,24.770000076293947,24.75999984741211,24.75333334604899,-0.02420977179795969,24.978595064607436,2017,8,2,2,25.100000381469727,台表科(6278)
287,2017-08-03,25.100000381469727,24.899999618530273,25.0,208000.0,22.929052352905273,24.860000228881837,24.789999961853027,24.748333358764647,0.006562905948516828,25.05953194251563,2017,8,3,3,25.100000381469727,台表科(6278)
288,2017-08-04,25.200000762939453,24.850000381469727,25.200000762939453,213000.0,22.83769989013672,24.940000152587892,24.810000038146974,24.738333384195965,0.022620524398320185,25.019843980838544,2017,8,4,4,25.0,台表科(6278)
289,2017-08-07,25.299999237060547,25.0,25.100000381469727,318000.0,22.974727630615234,25.020000076293947,24.845000076293946,24.730000050862632,0.04690927737309636,25.106614405966365,2017,8,7,0,25.149999618530273,台表科(6278)
290,2017-08-08,24.899999618530273,24.200000762939453,24.899999618530273,995000.0,22.289596557617188,24.95,24.820000076293944,24.693333371480307,0.005575288661450628,24.635537881008972,2017,8,8,1,24.399999618530273,台表科(6278)
291,2017-08-09,24.399999618530273,24.200000762939453,24.299999237060547,236000.0,22.106895446777344,24.770000076293947,24.770000076293947,24.660000038146972,-0.04282675124158075,24.34517980229596,2017,8,9,2,24.200000762939453,台表科(6278)
292,2017-08-10,24.299999237060547,23.649999618530273,24.200000762939453,685000.0,21.69581413269043,24.5,24.68000011444092,24.60666669209798,-0.11615801998448205,23.948393267431985,2017,8,10,3,23.75,台表科(6278)
293,2017-08-11,24.100000381469727,23.700000762939453,23.700000762939453,430000.0,21.924192428588867,24.3,24.620000076293945,24.563333384195964,-0.15234453515622093,23.98279775581066,2017,8,11,4,24.0,台表科(6278)
294,2017-08-14,24.149999618530273,23.799999237060547,24.100000381469727,405000.0,21.741491317749023,24.029999923706054,24.525,24.521666717529296,-0.1949141502364533,23.86093207664392,2017,8,14,0,23.799999237060547,台表科(6278)
295,2017-08-15,24.049999237060547,23.850000381469727,23.850000381469727,243000.0,21.87851905822754,23.940000152587892,24.445000076293944,24.513333384195963,-0.21407923519934613,23.920311200840942,2017,8,15,1,23.950000762939453,台表科(6278)
296,2017-08-16,24.100000381469727,23.899999618530273,23.950000762939453,311000.0,22.015544891357422,23.920000076293945,24.345000076293946,24.50500005086263,-0.21468918421811267,24.0401039879268,2017,8,16,2,24.100000381469727,台表科(6278)
297,2017-08-17,24.549999237060547,24.100000381469727,24.100000381469727,472000.0,22.243921279907227,24.04000015258789,24.270000076293947,24.500000063578288,-0.1927774441724921,24.246701583622084,2017,8,17,3,24.350000381469727,台表科(6278)
298,2017-08-18,24.549999237060547,24.200000762939453,24.200000762939453,441000.0,22.289596557617188,24.120000076293945,24.210000038146973,24.498333358764647,-0.169424689395278,24.348900273560876,2017,8,18,4,24.399999618530273,台表科(6278)
299,2017-08-21,24.600000381469727,24.299999237060547,24.600000381469727,337840.0,22.33527374267578,24.250000381469725,24.14000015258789,24.50500005086263,-0.14520891057860297,24.41630059981326,2017,8,21,0,24.450000762939453,台表科(6278)
300,2017-08-22,24.850000381469727,24.450000762939453,24.649999618530273,712158.0,22.654998779296875,24.420000076293945,24.18000011444092,24.525,-0.09666152570253317,24.67209969131145,2017,8,22,1,24.799999237060547,台表科(6278)
301,2017-08-23,25.049999237060547,24.700000762939453,25.0,604247.0,22.563648223876953,24.54000015258789,24.23000011444092,24.536666679382325,-0.06550135570669724,24.690700405730116,2017,8,23,2,24.700000762939453,台表科(6278)
302,2017-08-24,24.950000762939453,24.799999237060547,24.850000381469727,301132.0,22.74635124206543,24.65,24.345000076293946,24.55166664123535,-0.02438733824848427,24.830233214263554,2017,8,24,3,24.899999618530273,台表科(6278)
303,2017-08-25,25.0,24.75,24.950000762939453,466064.0,22.79202651977539,24.760000228881836,24.440000152587892,24.565000025431313,0.012091112456253938,24.910078246714153,2017,8,25,4,24.950000762939453,台表科(6278)
304,2017-08-28,25.25,25.0,25.0,627546.0,23.020402908325195,24.910000228881835,24.58000030517578,24.588333384195963,0.060476324688597316,25.103359924197687,2017,8,28,0,25.200000762939453,台表科(6278)
305,2017-08-29,25.25,25.100000381469727,25.200000762939453,301166.0,22.929052352905273,24.97000045776367,24.69500026702881,24.61166674296061,0.08971853945820385,25.101120229045716,2017,8,29,1,25.100000381469727,台表科(6278)
306,2017-08-30,25.25,25.0,25.149999618530273,313038.0,22.88337516784668,25.04000015258789,24.79000015258789,24.631666692097983,0.10761797780696014,25.067039567722272,2017,8,30,2,25.049999237060547,台表科(6278)
307,2017-08-31,25.200000762939453,24.850000381469727,25.149999618530273,471086.0,22.74635124206543,25.04000015258789,24.845000076293946,24.635000038146973,0.10844955705489312,24.955679601594273,2017,8,31,3,24.899999618530273,台表科(6278)
308,2017-09-01,25.149999618530273,24.899999618530273,25.149999618530273,316999.0,22.74635124206543,25.029999923706054,24.895000076293947,24.638333384195963,0.10786518686958857,24.918559612884938,2017,9,1,4,24.899999618530273,台表科(6278)
309,2017-09-04,25.149999618530273,24.799999237060547,24.899999618530273,404472.0,22.74635124206543,24.969999694824217,24.939999961853026,24.641666730244953,0.10617811408201305,24.90618628331516,2017,9,4,0,24.899999618530273,台表科(6278)
310,2017-09-05,25.149999618530273,24.850000381469727,24.899999618530273,293838.0,22.79202651977539,24.939999771118163,24.955000114440917,24.651666768391927,0.10763502169024974,24.935395936398024,2017,9,5,1,24.950000762939453,台表科(6278)
311,2017-09-06,24.950000762939453,24.700000762939453,24.799999237060547,408101.0,22.70067596435547,24.9,24.970000076293946,24.65666675567627,0.09957262517869836,24.878465566445826,2017,9,6,2,24.850000381469727,台表科(6278)
312,2017-09-07,25.149999618530273,24.950000762939453,25.0,460842.0,22.974727630615234,24.95,24.995000076293945,24.673333422342935,0.11605276505343909,25.05948826783546,2017,9,7,3,25.149999618530273,台表科(6278)
313,2017-09-08,26.700000762939453,25.299999237060547,25.299999237060547,3340010.0,24.11661148071289,25.25,25.13999996185303,24.733333396911622,0.22735711663262848,25.953162501632004,2017,9,8,4,26.399999618530273,台表科(6278)
314,2017-09-11,26.799999237060547,26.100000381469727,26.350000381469727,1478009.0,24.207962036132812,25.570000076293944,25.26999988555908,24.791666730244955,0.31994765480586906,26.317720833877335,2017,9,11,0,26.5,台表科(6278)
315,2017-09-12,26.799999237060547,26.200000762939453,26.600000381469727,677681.0,24.02526092529297,25.839999771118165,25.389999771118163,24.843333371480306,0.3728894953079802,26.305906435999475,2017,9,12,1,26.299999237060547,台表科(6278)
316,2017-09-13,26.5,26.25,26.350000381469727,462274.0,24.02526092529297,26.129999542236327,25.514999771118163,24.883333333333333,0.4101186923360096,26.301968303373524,2017,9,13,2,26.299999237060547,台表科(6278)
317,2017-09-14,27.0,26.299999237060547,26.399999618530273,1438701.0,24.527690887451172,26.469999694824217,25.70999984741211,24.941666666666666,0.47848788451970137,26.667323022104327,2017,9,14,3,26.850000381469727,台表科(6278)
318,2017-09-15,27.200000762939453,26.799999237060547,27.100000381469727,1029673.0,24.573366165161133,26.56999969482422,25.90999984741211,25.004999987284343,0.530589180673811,26.82244075305496,2017,9,15,4,26.899999618530273,台表科(6278)
319,2017-09-18,27.25,26.799999237060547,27.0,865133.0,24.84741973876953,26.70999984741211,26.13999996185303,25.07333335876465,0.5892943993717452,27.07414742631129,2017,9,18,0,27.200000762939453,台表科(6278)
320,2017-09-19,27.600000381469727,26.899999618530273,27.350000381469727,4374500.0,25.21282196044922,26.970000076293946,26.404999923706054,25.18000005086263,0.6604817123719968,27.42471606308358,2017,9,19,1,27.600000381469727,台表科(6278)
321,2017-09-20,27.799999237060547,27.25,27.600000381469727,2312708.0,25.395523071289062,27.270000076293947,26.699999809265137,25.3,0.7246827157395863,27.67490484573489,2017,9,20,2,27.799999237060547,台表科(6278)
322,2017-09-21,28.0,26.899999618530273,27.799999237060547,12718959.0,24.93876838684082,27.35999984741211,26.914999771118165,25.418333307902017,0.7268381147804028,27.424967773285328,2017,9,21,3,27.299999237060547,台表科(6278)
323,2017-09-22,27.299999237060547,26.700000762939453,27.100000381469727,1320659.0,24.482013702392578,27.339999771118165,26.954999732971192,25.511666615804035,0.6803577224080044,27.00832208246881,2017,9,22,4,26.799999237060547,台表科(6278)
324,2017-09-25,26.850000381469727,25.899999618530273,26.799999237060547,1283071.0,23.796884536743164,27.109999465942384,26.909999656677247,25.586666615804038,0.5763590363915441,26.369440185529967,2017,9,25,0,26.049999237060547,台表科(6278)
325,2017-09-26,26.25,25.450000762939453,26.100000381469727,751608.0,23.29445457458496,26.689999389648438,26.829999732971192,25.63833325703939,0.44443580722457554,25.789813395176655,2017,9,26,1,25.5,台表科(6278)
326,2017-09-27,25.950000762939453,25.600000381469727,25.700000762939453,414561.0,23.385805130004883,26.249999618530275,26.75999984741211,25.68833325703939,0.34398959477816504,25.6632713860387,2017,9,27,2,25.600000381469727,台表科(6278)
327,2017-09-28,25.899999618530273,25.5,25.899999618530273,280933.0,23.5228328704834,25.939999771118163,26.649999809265136,25.734999910990396,0.27333809197739356,25.7210904620129,2017,9,28,3,25.75,台表科(6278)
328,2017-09-29,25.850000381469727,25.549999237060547,25.850000381469727,242261.0,23.614181518554688,25.75,26.544999885559083,25.783333269755044,0.22284662486344686,25.80703040831745,2017,9,29,4,25.850000381469727,台表科(6278)
329,2017-10-02,26.75,26.200000762939453,26.200000762939453,469354.0,24.253637313842773,25.85,26.47999973297119,25.853333218892416,0.23658858497907787,26.302342960812847,2017,10,2,0,26.549999237060547,台表科(6278)
330,2017-10-03,26.75,26.5,26.700000762939453,432734.0,24.344989776611328,26.079999923706055,26.384999656677245,25.91499989827474,0.2526361501443475,26.534114065957798,2017,10,3,1,26.649999618530273,台表科(6278)
331,2017-10-05,27.200000762939453,26.600000381469727,26.75,572236.0,24.756067276000977,26.379999923706055,26.314999771118163,25.994999885559082,0.2982274811474248,26.911371609632415,2017,10,5,3,27.100000381469727,台表科(6278)
332,2017-10-06,27.100000381469727,26.799999237060547,27.100000381469727,599740.0,24.527690887451172,26.6,26.26999988555908,26.059999910990395,0.3106055612081171,26.870457457523955,2017,10,6,4,26.850000381469727,台表科(6278)
333,2017-10-11,27.200000762939453,26.850000381469727,27.100000381469727,714414.0,24.710391998291016,26.839999771118165,26.294999885559083,26.129999860127768,0.33271814732880856,26.990151977215017,2017,10,11,2,27.049999237060547,台表科(6278)
334,2017-10-12,27.299999237060547,26.850000381469727,27.200000762939453,638611.0,24.664718627929688,26.929999923706056,26.38999996185303,26.18999983469645,0.34226262013845954,26.99671732573834,2017,10,12,3,27.0,台表科(6278)
335,2017-10-13,27.75,27.0,27.0,1424465.0,25.167146682739258,27.10999984741211,26.594999885559083,26.271666463216146,0.389714637744472,27.36557193328648,2017,10,13,4,27.549999237060547,台表科(6278)
336,2017-10-16,27.700000762939453,27.149999618530273,27.549999237060547,731552.0,25.030120849609375,27.16999969482422,26.774999809265136,26.349999809265135,0.41048517042779764,27.38852372344901,2017,10,16,0,27.399999618530273,台表科(6278)
337,2017-10-17,27.399999618530273,26.450000762939453,27.399999618530273,717339.0,24.162288665771484,27.089999771118165,26.844999885559083,26.401666514078777,0.3462971016237617,26.762841749775973,2017,10,17,1,26.450000762939453,台表科(6278)
338,2017-10-18,26.700000762939453,26.299999237060547,26.350000381469727,520908.0,24.070938110351562,26.95,26.89499988555908,26.449999872843424,0.28408366000340024,26.487614170905143,2017,10,18,2,26.350000381469727,台表科(6278)
339,2017-10-19,26.649999618530273,26.25,26.600000381469727,336428.0,24.02526092529297,26.809999847412108,26.869999885559082,26.496666526794435,0.22811481917985432,26.36253754834208,2017,10,19,3,26.299999237060547,台表科(6278)
340,2017-10-20,27.649999618530273,26.149999618530273,26.5,2121287.0,25.25849723815918,26.829999923706055,26.969999885559083,26.58666648864746,0.2893573268089611,27.220845595134207,2017,10,20,4,27.649999618530273,台表科(6278)
341,2017-10-23,28.299999237060547,27.5,27.649999618530273,2250249.0,25.623899459838867,26.95999984741211,27.064999771118163,26.693333117167153,0.365950630539956,27.773614689751767,2017,10,23,0,28.049999237060547,台表科(6278)
342,2017-10-24,28.049999237060547,27.549999237060547,28.0,718820.0,25.25849723815918,27.199999618530274,27.144999694824218,26.77666645050049,0.3898804501554842,27.691204642270772,2017,10,24,1,27.649999618530273,台表科(6278)
